Identifier,Setup,Key,Value,Cut,Position
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,EfieldAbyMax,0.0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,EfieldAbyMax,50000.0,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,AzL_EW_NS,0.0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,AzL_EW_NS,360.0°,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,ElL_EW_NS,40,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,ElL_EW_NS,90°,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,CC_Height_EW_NS,0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,CC_Height_EW_NS,20 μV/m/MHz,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,CC_Height_EW_NS,0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,CC_Height_EW_NS,20 μV/m/MHz,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,ConeAngle_EW_NS,0.0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,ConeAngle_EW_NS,0.1 rad,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,NCCBeanAnt_EW_NS,0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,NCCBeanAnt_EW_NS,30,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,Eta_EW_NS,-0.04,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,Eta_EW_NS,0.11 1/m,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,Eps_EW_NS,0.0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,Eps_EW_NS,100.0 μV/m/MHz,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,RMS_CCBeam_EW_NS,0.0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,RMS_CCBeam_EW_NS,20.0 μV/m/MHz,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,Geomag_Angle,0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,Geomag_Angle,120 °,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,Geomag_AngleG,0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,Geomag_AngleG,120.0°,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,Reconstruction,65 or 71,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,LopesCompID,0 to 1,cut,range from
KASCADE_HighEnergyData_runs_0877-7417_ASCII,LOPES,LopesCompID,0 to 1,cut,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,KASCADE,E,10^15.7,cut,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,KASCADE,E,10^19 eV,cut,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,KASCADE,Xc,-91,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,KASCADE,Xc,+91 m,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,KASCADE,Yc,-91,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,KASCADE,Yc,+91 m,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,KASCADE,Ze,0°,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,KASCADE,Ze,60°,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,KASCADE,Az,0°,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,KASCADE,Az,360°,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,KASCADE,Ne,100,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,KASCADE,Ne,"500,000,000",full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,KASCADE,Nmu,100,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,KASCADE,Nmu,"50,000,000",full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,KASCADE,Age,0.1,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,KASCADE,Age,1.48,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,CALORIMETER,Nhad,0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,CALORIMETER,Nhad,511,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,CALORIMETER,Ehad,"0, 1010",full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,CALORIMETER,Ehad,1016 eV,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GRANDE,Xc,-500,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GRANDE,Xc,+100 m,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GRANDE,Yc,-600,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GRANDE,Yc,+ 100 m,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GRANDE,Ze,0°,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GRANDE,Ze,40°,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GRANDE,Az,0°,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GRANDE,Az,360°,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GRANDE,Nch,11111,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GRANDE,Nch,"1,000,000,000",full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GRANDE,Nmu,1500,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GRANDE,Nmu,"100,000,000",full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GRANDE,Age,-0.385,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GRANDE,Age,+1.488,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GENERAL,T,-20 °,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GENERAL,T,+50°,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GENERAL,P,960,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GENERAL,P,1040 hPa,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GENERAL,Gt,"894,638,100",full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GENERAL,Gt,"1,358,239,243",full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GENERAL,Mt,0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GENERAL,Mt,"999,999,999",full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GENERAL,DateTime,08-05-98,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GENERAL,DateTime,15-01-13,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GENERAL,R,877,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GENERAL,R,7417,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GENERAL,Ev,1,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,GENERAL,Ev,"4,100,000",full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,EfieldAbyMax,0.0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,EfieldAbyMax,50000.0,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,AzL_EW_NS,0.0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,AzL_EW_NS,360.0°,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,ElL_EW_NS,40,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,ElL_EW_NS,90°,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,CC_Height_EW_NS,0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,CC_Height_EW_NS,20 μV/m/MHz,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,CC_Height_EW_NS,0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,CC_Height_EW_NS,20.0 μV/m/MHz,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,ConeAngle_EW_NS,0.0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,ConeAngle_EW_NS,0.1 rad,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,NCCBeanAnt_EW_NS,0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,NCCBeanAnt_EW_NS,30,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,Eta_EW_NS,-0.04,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,Eta_EW_NS,0.11 1/m,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,Eps_EW_NS,0.0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,Eps_EW_NS,100.0 μV/m/MHz,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,RMS_CCBeam_EW_NS,0.0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,RMS_CCBeam_EW_NS,20.0 μV/m/MHz,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,Geomag_Angle,0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,Geomag_Angle,120 °,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,Geomag_AngleG,0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,Geomag_AngleG,120.0°,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,Reconstruction,65 or 71,full range,
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,LopesCompID,0 to 1,cut,range from
KASCADE_HighEnergyData_runs_0877-7417_HDF5,LOPES,LopesCompID,0 to 1,cut,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,KASCADE,E,10^15.7,cut,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,KASCADE,E,10^19 eV,cut,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,KASCADE,Xc,-91,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,KASCADE,Xc,+91 m,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,KASCADE,Yc,-91,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,KASCADE,Yc,+91 m,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,KASCADE,Ze,0°,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,KASCADE,Ze,60°,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,KASCADE,Az,0°,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,KASCADE,Az,360°,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,KASCADE,Ne,100,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,KASCADE,Ne,"500,000,000",full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,KASCADE,Nmu,100,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,KASCADE,Nmu,"50,000,000",full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,KASCADE,Age,0.1,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,KASCADE,Age,1.48,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,CALORIMETER,Nhad,0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,CALORIMETER,Nhad,511,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,CALORIMETER,Ehad,"0, 1010",full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,CALORIMETER,Ehad,1016 eV,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GRANDE,Xc,-500,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GRANDE,Xc,+100 m,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GRANDE,Yc,-600,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GRANDE,Yc,+ 100 m,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GRANDE,Ze,0°,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GRANDE,Ze,40°,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GRANDE,Az,0°,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GRANDE,Az,360°,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GRANDE,Nch,11111,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GRANDE,Nch,"1,000,000,000",full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GRANDE,Nmu,1500,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GRANDE,Nmu,"100,000,000",full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GRANDE,Age,-0.385,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GRANDE,Age,+1.488,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GENERAL,T,-20 °,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GENERAL,T,+50°,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GENERAL,P,960,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GENERAL,P,1030 hPa,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GENERAL,Gt,"894,638,100",full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GENERAL,Gt,"1,358,239,243",full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GENERAL,Mt,0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GENERAL,Mt,"999,999,999",full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GENERAL,DateTime,08-05-98,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GENERAL,DateTime,15-01-13,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GENERAL,R,877,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GENERAL,R,7417,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GENERAL,Ev,1,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,GENERAL,Ev,"4,100,000",full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,EfieldAbyMax,0.0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,EfieldAbyMax,50000.0,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,AzL_EW_NS,0.0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,AzL_EW_NS,360.0°,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,ElL_EW_NS,40,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,ElL_EW_NS,90°,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,CC_Height_EW_NS,0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,CC_Height_EW_NS,20.0 μV/m/MHz,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,CC_Height_EW_NS,0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,CC_Height_EW_NS,20.0 μV/m/MHz,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,ConeAngle_EW_NS,0.0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,ConeAngle_EW_NS,0.1 rad,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,NCCBeanAnt_EW_NS,0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,NCCBeanAnt_EW_NS,30,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,Eta_EW_NS,-0.04,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,Eta_EW_NS,0.11 1/m,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,Eps_EW_NS,0.0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,Eps_EW_NS,100.0 μV/m/MHz,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,RMS_CCBeam_EW_NS,0.0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,RMS_CCBeam_EW_NS,20.0 μV/m/MHz,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,Geomag_Angle,0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,Geomag_Angle,120 °,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,Geomag_AngleG,0,full range,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,Geomag_AngleG,120.0°,full range,range till
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,Reconstruction,65 or 71,full range,
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,LopesCompID,0 to 1,cut,range from
KASCADE_HighEnergyData_runs_0877-7417_ROOT,LOPES,LopesCompID,0 to 1,cut,range till
KASCADE_ReducedData_runs_0877-4683_ASCII,KASCADE,E,1013,full range,range from
KASCADE_ReducedData_runs_0877-4683_ASCII,KASCADE,E,1019 eV,full range,range till
KASCADE_ReducedData_runs_0877-4683_ASCII,KASCADE,Xc,-91,full range,range from
KASCADE_ReducedData_runs_0877-4683_ASCII,KASCADE,Xc,+91 m,full range,range till
KASCADE_ReducedData_runs_0877-4683_ASCII,KASCADE,Yc,-91,full range,range from
KASCADE_ReducedData_runs_0877-4683_ASCII,KASCADE,Yc,+91 m,full range,range till
KASCADE_ReducedData_runs_0877-4683_ASCII,KASCADE,Ze,0°,full range,range from
KASCADE_ReducedData_runs_0877-4683_ASCII,KASCADE,Ze,60°,full range,range till
KASCADE_ReducedData_runs_0877-4683_ASCII,KASCADE,Az,0°,full range,range from
KASCADE_ReducedData_runs_0877-4683_ASCII,KASCADE,Az,360°,full range,range till
KASCADE_ReducedData_runs_0877-4683_ASCII,KASCADE,Ne,100,full range,range from
KASCADE_ReducedData_runs_0877-4683_ASCII,KASCADE,Ne,"500,000,000",full range,range till
KASCADE_ReducedData_runs_0877-4683_ASCII,KASCADE,Nmu,100,full range,range from
KASCADE_ReducedData_runs_0877-4683_ASCII,KASCADE,Nmu,"50,000,000",full range,range till
KASCADE_ReducedData_runs_0877-4683_ASCII,KASCADE,Age,0.1,full range,range from
KASCADE_ReducedData_runs_0877-4683_ASCII,KASCADE,Age,1.48,full range,range till
KASCADE_ReducedData_runs_0877-4683_ASCII,general,T,-20 °,full range,range from
KASCADE_ReducedData_runs_0877-4683_ASCII,general,T,+50°,full range,range till
KASCADE_ReducedData_runs_0877-4683_ASCII,general,P,960,full range,range from
KASCADE_ReducedData_runs_0877-4683_ASCII,general,P,1040 hPa,full range,range till
KASCADE_ReducedData_runs_0877-4683_ASCII,general,Gt,"894,638,100",cut,range from
KASCADE_ReducedData_runs_0877-4683_ASCII,general,Gt,"1,017,887,940",cut,range till
KASCADE_ReducedData_runs_0877-4683_ASCII,general,Mt,0,full range,range from
KASCADE_ReducedData_runs_0877-4683_ASCII,general,Mt,"999,999,999",full range,range till
KASCADE_ReducedData_runs_0877-4683_ASCII,general,DateTime,08-05-98,cut,range from
KASCADE_ReducedData_runs_0877-4683_ASCII,general,DateTime,20-12-03,cut,range till
KASCADE_ReducedData_runs_0877-4683_ASCII,general,R,877,cut,range from
KASCADE_ReducedData_runs_0877-4683_ASCII,general,R,4683,cut,range till
KASCADE_ReducedData_runs_0877-4683_ASCII,general,Ev,1,full range,range from
KASCADE_ReducedData_runs_0877-4683_ASCII,general,Ev,"4,100,000",full range,range till
KASCADE_ReducedData_runs_0877-4683_HDF5,KASCADE,E,1013,full range,range from
KASCADE_ReducedData_runs_0877-4683_HDF5,KASCADE,E,1019 eV,full range,range till
KASCADE_ReducedData_runs_0877-4683_HDF5,KASCADE,Xc,-91,full range,range from
KASCADE_ReducedData_runs_0877-4683_HDF5,KASCADE,Xc,+91 m,full range,range till
KASCADE_ReducedData_runs_0877-4683_HDF5,KASCADE,Yc,-91,full range,range from
KASCADE_ReducedData_runs_0877-4683_HDF5,KASCADE,Yc,+91 m,full range,range till
KASCADE_ReducedData_runs_0877-4683_HDF5,KASCADE,Ze,0°,full range,range from
KASCADE_ReducedData_runs_0877-4683_HDF5,KASCADE,Ze,60°,full range,range till
KASCADE_ReducedData_runs_0877-4683_HDF5,KASCADE,Az,0°,full range,range from
KASCADE_ReducedData_runs_0877-4683_HDF5,KASCADE,Az,360°,full range,range till
KASCADE_ReducedData_runs_0877-4683_HDF5,KASCADE,Ne,100,full range,range from
KASCADE_ReducedData_runs_0877-4683_HDF5,KASCADE,Ne,"500,000,000",full range,range till
KASCADE_ReducedData_runs_0877-4683_HDF5,KASCADE,Nmu,100,full range,range from
KASCADE_ReducedData_runs_0877-4683_HDF5,KASCADE,Nmu,"50,000,000",full range,range till
KASCADE_ReducedData_runs_0877-4683_HDF5,KASCADE,Age,0.1,full range,range from
KASCADE_ReducedData_runs_0877-4683_HDF5,KASCADE,Age,1.48,full range,range till
KASCADE_ReducedData_runs_0877-4683_HDF5,general,T,-20 °,full range,range from
KASCADE_ReducedData_runs_0877-4683_HDF5,general,T,+50°,full range,range till
KASCADE_ReducedData_runs_0877-4683_HDF5,general,P,960,full range,range from
KASCADE_ReducedData_runs_0877-4683_HDF5,general,P,1040 hPa,full range,range till
KASCADE_ReducedData_runs_0877-4683_HDF5,general,Gt,"894,638,100",cut,range from
KASCADE_ReducedData_runs_0877-4683_HDF5,general,Gt,"1,017,887,940",cut,range till
KASCADE_ReducedData_runs_0877-4683_HDF5,general,Mt,0,full range,range from
KASCADE_ReducedData_runs_0877-4683_HDF5,general,Mt,"999,999,999",full range,range till
KASCADE_ReducedData_runs_0877-4683_HDF5,general,DateTime,08-05-98,cut,range from
KASCADE_ReducedData_runs_0877-4683_HDF5,general,DateTime,20-12-03,cut,range till
KASCADE_ReducedData_runs_0877-4683_HDF5,general,R,877,cut,range from
KASCADE_ReducedData_runs_0877-4683_HDF5,general,R,4683,cut,range till
KASCADE_ReducedData_runs_0877-4683_HDF5,general,Ev,1,full range,range from
KASCADE_ReducedData_runs_0877-4683_HDF5,general,Ev,"4,100,000",full range,range till
KASCADE_ReducedData _runs_0877-4683_ROOT,KASCADE,E,1013,full range,range from
KASCADE_ReducedData _runs_0877-4683_ROOT,KASCADE,E,1019 eV,full range,range till
KASCADE_ReducedData _runs_0877-4683_ROOT,KASCADE,Xc,-91,full range,range from
KASCADE_ReducedData _runs_0877-4683_ROOT,KASCADE,Xc,+91 m,full range,range till
KASCADE_ReducedData _runs_0877-4683_ROOT,KASCADE,Yc,-91,full range,range from
KASCADE_ReducedData _runs_0877-4683_ROOT,KASCADE,Yc,+91 m,full range,range till
KASCADE_ReducedData _runs_0877-4683_ROOT,KASCADE,Ze,0°,full range,range from
KASCADE_ReducedData _runs_0877-4683_ROOT,KASCADE,Ze,60°,full range,range till
KASCADE_ReducedData _runs_0877-4683_ROOT,KASCADE,Az,0°,full range,range from
KASCADE_ReducedData _runs_0877-4683_ROOT,KASCADE,Az,360°,full range,range till
KASCADE_ReducedData _runs_0877-4683_ROOT,KASCADE,Ne,100,full range,range from
KASCADE_ReducedData _runs_0877-4683_ROOT,KASCADE,Ne,"500,000,000",full range,range till
KASCADE_ReducedData _runs_0877-4683_ROOT,KASCADE,Nmu,100,full range,range from
KASCADE_ReducedData _runs_0877-4683_ROOT,KASCADE,Nmu,"50,000,000",full range,range till
KASCADE_ReducedData _runs_0877-4683_ROOT,KASCADE,Age,0.1,full range,range from
KASCADE_ReducedData _runs_0877-4683_ROOT,KASCADE,Age,1.48,full range,range till
KASCADE_ReducedData _runs_0877-4683_ROOT,general,T,-20 °,full range,range from
KASCADE_ReducedData _runs_0877-4683_ROOT,general,T,+50°,full range,range till
KASCADE_ReducedData _runs_0877-4683_ROOT,general,P,960,full range,range from
KASCADE_ReducedData _runs_0877-4683_ROOT,general,P,1040 hPa,full range,range till
KASCADE_ReducedData _runs_0877-4683_ROOT,general,Gt,"894,638,100",cut,range from
KASCADE_ReducedData _runs_0877-4683_ROOT,general,Gt,"1,017,887,940",cut,range till
KASCADE_ReducedData _runs_0877-4683_ROOT,general,Mt,0,full range,range from
KASCADE_ReducedData _runs_0877-4683_ROOT,general,Mt,"999,999,999",full range,range till
KASCADE_ReducedData _runs_0877-4683_ROOT,general,DateTime,08-05-98,cut,range from
KASCADE_ReducedData _runs_0877-4683_ROOT,general,DateTime,20-12-03,cut,range till
KASCADE_ReducedData _runs_0877-4683_ROOT,general,R,877,cut,range from
KASCADE_ReducedData _runs_0877-4683_ROOT,general,R,4683,cut,range till
KASCADE_ReducedData _runs_0877-4683_ROOT,general,Ev,1,full range,range from
KASCADE_ReducedData _runs_0877-4683_ROOT,general,Ev,"4,100,000",full range,range till
KASCADE_ReducedData_runs_4685-7417_ASCII,KASCADE,E,1013,full range,range from
KASCADE_ReducedData_runs_4685-7417_ASCII,KASCADE,E,1019 eV,full range,range till
KASCADE_ReducedData_runs_4685-7417_ASCII,KASCADE,Xc,-91,full range,range from
KASCADE_ReducedData_runs_4685-7417_ASCII,KASCADE,Xc,+91 m,full range,range till
KASCADE_ReducedData_runs_4685-7417_ASCII,KASCADE,Yc,-91,full range,range from
KASCADE_ReducedData_runs_4685-7417_ASCII,KASCADE,Yc,+91 m,full range,range till
KASCADE_ReducedData_runs_4685-7417_ASCII,KASCADE,Ze,0°,full range,range from
KASCADE_ReducedData_runs_4685-7417_ASCII,KASCADE,Ze,60°,full range,range till
KASCADE_ReducedData_runs_4685-7417_ASCII,KASCADE,Az,0°,full range,range from
KASCADE_ReducedData_runs_4685-7417_ASCII,KASCADE,Az,360°,full range,range till
KASCADE_ReducedData_runs_4685-7417_ASCII,KASCADE,Ne,100,full range,range from
KASCADE_ReducedData_runs_4685-7417_ASCII,KASCADE,Ne,"500,000,000",full range,range till
KASCADE_ReducedData_runs_4685-7417_ASCII,KASCADE,Nmu,100,full range,range from
KASCADE_ReducedData_runs_4685-7417_ASCII,KASCADE,Nmu,"50,000,000",full range,range till
KASCADE_ReducedData_runs_4685-7417_ASCII,KASCADE,Age,0.1,full range,range from
KASCADE_ReducedData_runs_4685-7417_ASCII,KASCADE,Age,1.48,full range,range till
KASCADE_ReducedData_runs_4685-7417_ASCII,general,T,-20 °,full range,range from
KASCADE_ReducedData_runs_4685-7417_ASCII,general,T,+50°,full range,range till
KASCADE_ReducedData_runs_4685-7417_ASCII,general,P,960,full range,range from
KASCADE_ReducedData_runs_4685-7417_ASCII,general,P,1040 hPa,full range,range till
